Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1333020,,9948,163 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,331000,53.53890162,-113.6032903,POINT (-113.60329034919684 53.53890162268588),100,,,RESIDENTIAL,,
1093392,,419,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,775000,53.46533788,-113.6018125,POINT (-113.6018125422134 53.465337883354294),100,,,RESIDENTIAL,,
1283233,171,2703,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,130000,53.45774844,-113.4525293,POINT (-113.45252934111195 53.457748444411344),100,,,RESIDENTIAL,,
1289008,102,17111,64 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,112500,53.49898412,-113.6193025,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1224740,,10821,21 AVENUE NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,303000,53.45225257,-113.5056332,POINT (-113.50563324951247 53.452252572486955),100,,,RESIDENTIAL,,
1040419,,2006,53 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,293500,53.45121146,-113.4231304,POINT (-113.42313038757086 53.451211456949),100,,,RESIDENTIAL,,
1196062,,15609,83A STREET NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,279500,53.61676138,-113.4693684,POINT (-113.46936840854303 53.61676138481979),100,,,RESIDENTIAL,,
1254663,,8911,155 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,299000,53.5217081,-113.5880838,POINT (-113.58808376973298 53.52170810282532),100,,,RESIDENTIAL,,
1235316,1904,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,172000,53.52349869,-113.4938708,POINT (-113.49387075218355 53.52349869022008),100,,,RESIDENTIAL,,
1056597,,19,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,314000,53.47800213,-113.3999452,POINT (-113.39994521867037 53.47800212891344),100,,,RESIDENTIAL,,
1084334,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1016203,,47,WOLF CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,898500,53.50612039,-113.5976033,POINT (-113.59760328558423 53.50612039244608),100,,,RESIDENTIAL,,
1081801,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1180215,,16110,86 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,303500,53.51881614,-113.6008272,POINT (-113.60082721687584 53.5188161441333),100,,,RESIDENTIAL,,
1025576,,10522,84 AVENUE NW,N,5480,STRATHCONA,papastew Ward,235000,53.52029578,-113.5014237,POINT (-113.50142370461174 53.52029578345184),100,,,RESIDENTIAL,,
1319870,304,10136,160 STREET NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,92500,53.54205924,-113.5969125,POINT (-113.59691253943544 53.54205923616651),100,,,RESIDENTIAL,,
1180421,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1096593,,18013,91A STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,430500,53.64298063,-113.4780883,POINT (-113.47808828162954 53.642980632907815),100,,,RESIDENTIAL,,
1180793,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1111947,,15412,RIO TERRACE DRIVE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,749500,53.50507624,-113.5877934,POINT (-113.58779338026359 53.50507623932129),100,,,RESIDENTIAL,,
1291723,103,17123,63 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,111500,53.49898412,-113.6193025,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1243195,125,2204,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,160000,53.45286153,-113.5330855,POINT (-113.5330855490615 53.452861531163755),100,,,RESIDENTIAL,,
1168194,,8208,169 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,325000,53.51587556,-113.6130099,POINT (-113.61300987785292 53.51587556111144),100,,,RESIDENTIAL,,
1304682,,899,WANYANDI ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,630000,53.49876608,-113.6025248,POINT (-113.60252479218248 53.49876607886617),100,,,RESIDENTIAL,,
1294289,,15221,STONY PLAIN ROAD NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,842500,53.54099195,-113.584427,POINT (-113.5844270400592 53.54099195021927),100,,,COMMERCIAL,,
1009000,,8604,152B AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,479500,53.6146965,-113.4738163,POINT (-113.47381625086574 53.614696497969085),100,,,RESIDENTIAL,,
1068907,,7130,ELLERSLIE ROAD SW,Y,6211,ELLERSLIE,Karhiio Ward,986000,53.42566545,-113.4482481,POINT (-113.44824811865954 53.425665454500304),100,,,RESIDENTIAL,,
1123298,,2925,151 AVENUE NW,N,2430,KIRKNESS,Dene Ward,147500,53.61333693,-113.3815877,POINT (-113.38158765811959 53.61333692583089),100,,,RESIDENTIAL,,
1137504,,15413,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,382500,53.5145715,-113.588892,POINT (-113.58889198673768 53.5145714977449),100,,,RESIDENTIAL,,
1041979,,,,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,5500,53.48391462,-113.5770313,POINT (-113.57703133208653 53.48391462034924),100,,,RESIDENTIAL,,
1021724,,115,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,580500,53.50280513,-113.5975019,POINT (-113.59750186083801 53.502805130919405),100,,,RESIDENTIAL,,
1174721,,18916,81A AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,403000,53.51436096,-113.6497906,POINT (-113.64979062288361 53.5143609595284),100,,,RESIDENTIAL,,
1064880,306,11115,80 AVENUE NW,N,5200,GARNEAU,papastew Ward,254000,53.51584447,-113.5186405,POINT (-113.51864046956135 53.51584446927477),100,,,RESIDENTIAL,,
1302785,,9545,151 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,523000,53.53263843,-113.5810514,POINT (-113.58105139927714 53.532638434946676),100,,,RESIDENTIAL,,
1006246,208,10138,116 STREET NW,N,1150,OLIVER,O-day'min Ward,104500,53.54195418,-113.5218297,POINT (-113.52182973833129 53.54195417542538),100,,,RESIDENTIAL,,
1175884,,16487,115 STREET NW,N,3180,DUNLUCE,Anirniq Ward,169000,53.62560481,-113.5219638,POINT (-113.5219637567292 53.625604811329936),100,,,RESIDENTIAL,,
1089655,,11134,26 AVENUE NW,Y,5060,BLUE QUILL,Ipiihkoohkanipiaohtsi Ward,277000,53.45817783,-113.518725,POINT (-113.5187249781372 53.45817783317471),100,,,RESIDENTIAL,,
1316603,1603,10010,119 STREET NW,N,1150,OLIVER,O-day'min Ward,611500,53.54014479,-113.5272548,POINT (-113.52725484458843 53.540144793026066),100,,,RESIDENTIAL,,
1174820,,8120,189A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,403000,53.51521143,-113.6495208,POINT (-113.64952081019482 53.51521142630861),100,,,RESIDENTIAL,,
1086248,605,12141,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,117000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1243211,,9325,168 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,342500,53.5301741,-113.6121206,POINT (-113.6121205922235 53.530174100966704),100,,,RESIDENTIAL,,
1168210,,16915,82A AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,347000,53.51601542,-113.6136242,POINT (-113.61362422717862 53.51601541724544),100,,,RESIDENTIAL,,
1043496,303,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,155500,53.54005148,-113.5226128,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1173657,,18712,80 AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,438000,53.51361075,-113.6439286,POINT (-113.64392858623545 53.5136107468692),100,,,RESIDENTIAL,,
1190784,,9428,176 AVENUE NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,295000,53.63875847,-113.4880049,POINT (-113.48800491951917 53.63875846662559),100,,,RESIDENTIAL,,
1030097,,6129,38 AVENUE NW,N,6300,HILLVIEW,Karhiio Ward,182500,53.4735214,-113.4312669,POINT (-113.43126694281989 53.47352139898239),100,,,RESIDENTIAL,,
1017870,,44,WILLOW WAY NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,545000,53.50440117,-113.6015765,POINT (-113.601576476138 53.50440116783238),100,,,RESIDENTIAL,,
1141043,,15721,86 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,420000,53.51822417,-113.5941867,POINT (-113.5941867284118 53.518224174865225),100,,,RESIDENTIAL,,
1142777,,7108,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,388500,53.50463042,-113.6488754,POINT (-113.64887543224877 53.50463041964911),100,,,RESIDENTIAL,,
1160506,,16106,79A AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,356500,53.51311346,-113.6002509,POINT (-113.60025086887353 53.51311345631764),100,,,RESIDENTIAL,,
1017656,,1016,106 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,398000,53.44036907,-113.4987459,POINT (-113.49874585772268 53.44036906689616),100,,,RESIDENTIAL,,
1036615,,18004,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,400000,53.64212383,-113.48758,POINT (-113.48758004803783 53.64212383056973),100,,,RESIDENTIAL,,
1036722,,9348,180A AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,354500,53.64314815,-113.486706,POINT (-113.48670597639897 53.643148147162265),100,,,RESIDENTIAL,,
1103829,,24315,34 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,537500,53.7023612,-113.3877937,POINT (-113.38779370311478 53.70236120157716),99,1,,RESIDENTIAL,FARMLAND,
1061837,,2218,114 STREET NW,Y,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,225000,53.45318822,-113.5236036,POINT (-113.52360360150372 53.45318821847791),100,,,RESIDENTIAL,,
1045194,,752,SADDLEBACK ROAD NW,N,5060,BLUE QUILL,Ipiihkoohkanipiaohtsi Ward,193500,53.45479607,-113.5266531,POINT (-113.5266530899039 53.45479607423237),100,,,RESIDENTIAL,,
1056688,,4114,38 STREET NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,279000,53.47729436,-113.3996929,POINT (-113.39969287571395 53.477294363621205),100,,,RESIDENTIAL,,
1234160,807,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,172500,53.52349869,-113.4938708,POINT (-113.49387075218355 53.52349869022008),100,,,RESIDENTIAL,,
1060581,58,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,143500,53.4437502,-113.4311812,POINT (-113.43118122134344 53.44375019658075),100,,,RESIDENTIAL,,
1189596,11C,10050,118 STREET NW,N,1150,OLIVER,O-day'min Ward,329000,53.54033966,-113.5255083,POINT (-113.52550829517108 53.54033965527479),100,,,RESIDENTIAL,,
1317205,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54014479,-113.5272548,POINT (-113.52725484458843 53.540144793026066),100,,,RESIDENTIAL,,
1130145,,7412,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,357500,53.50935128,-113.6489847,POINT (-113.64898472334812 53.5093512768057),100,,,RESIDENTIAL,,
1241389,,16614,94 AVENUE NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,338500,53.53092462,-113.6101129,POINT (-113.61011292381465 53.530924617207425),100,,,RESIDENTIAL,,
1206044,10,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,171000,53.44888323,-113.4262036,POINT (-113.42620358140772 53.448883230908606),100,,,RESIDENTIAL,,
1048339,,7275,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,308500,53.61503903,-113.4530359,POINT (-113.45303591986392 53.615039031096025),100,,,RESIDENTIAL,,
1128578,,20212,5 AVENUE SW,Y,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,881000,53.4291005,-113.6700552,POINT (-113.67005522237228 53.4291004978911),100,,,RESIDENTIAL,,
1196302,,15808,84 STREET NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,278000,53.61900793,-113.4706417,POINT (-113.47064166753357 53.61900792639769),100,,,RESIDENTIAL,,
1013515,,1055,105 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,483000,53.4417688,-113.4976061,POINT (-113.49760608569503 53.44176879945733),100,,,RESIDENTIAL,,
1055409,,4117,41 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,302000,53.4768271,-113.404827,POINT (-113.4048269621301 53.4768271017894),100,,,RESIDENTIAL,,
1081165,,18413,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,287000,53.53099758,-113.6412407,POINT (-113.64124074142546 53.53099757917789),100,,,RESIDENTIAL,,
1060730,,18030,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,166000,53.53067073,-113.6357851,POINT (-113.63578507800712 53.53067073274137),100,,,RESIDENTIAL,,
1215128,,8722,164A STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,343000,53.52174092,-113.6061682,POINT (-113.60616816437644 53.521740915580395),100,,,RESIDENTIAL,,
1280817,4,4804,34 AVENUE NW,N,6530,MINCHAU,Sspomitapi Ward,86500,53.46504913,-113.4158688,POINT (-113.41586879945567 53.46504913442912),100,,,RESIDENTIAL,,
1131168,,18815,73 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,386500,53.50689723,-113.6494848,POINT (-113.64948481814464 53.50689723147001),100,,,RESIDENTIAL,,
1208990,,7217,183A STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,325000,53.50666772,-113.6382327,POINT (-113.63823267604099 53.50666771572988),100,,,RESIDENTIAL,,
1152263,,13604,127 AVENUE NW,N,3010,ATHLONE,Anirniq Ward,449500,53.58434687,-113.5560943,POINT (-113.55609432329939 53.584346870420504),100,,,COMMERCIAL,,
1037076,,17808,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,359500,53.64069514,-113.486304,POINT (-113.4863040016173 53.64069513780563),100,,,RESIDENTIAL,,
1148691,,7933,159 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,374500,53.51499723,-113.5961865,POINT (-113.59618645300478 53.51499722866197),100,,,RESIDENTIAL,,
1247246,415,4810,MILL WOODS ROAD SOUTH NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,66500,53.44606656,-113.4142418,POINT (-113.41424184432313 53.446066561734504),100,,,RESIDENTIAL,,
1005768,103,10829,117 STREET NW,N,1180,QUEEN MARY PARK,O-day'min Ward,75000,53.55379056,-113.5226202,POINT (-113.52262016502677 53.553790563142705),100,,,RESIDENTIAL,,
1037027,,17720,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,351500,53.64008873,-113.4863036,POINT (-113.48630356255134 53.64008873034831),100,,,RESIDENTIAL,,
1120757,,16319,130 AVENUE NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,472000,53.58774143,-113.6046396,POINT (-113.60463957122855 53.587741427441294),100,,,COMMERCIAL,,
1044734,,14910,43 AVENUE NW,Y,5340,RAMSAY HEIGHTS,pihêsiwin Ward,232000,53.4802337,-113.5794997,POINT (-113.57949971146672 53.48023370488944),100,,,RESIDENTIAL,,
1033620,,18418,96 AVENUE NW,Y,4240,LA PERLE,Nakota Isga Ward,342500,53.53154053,-113.6409898,POINT (-113.64098984541143 53.53154053095011),100,,,RESIDENTIAL,,
1064773,204,11115,80 AVENUE NW,N,5200,GARNEAU,papastew Ward,248000,53.51584447,-113.5186405,POINT (-113.51864046956135 53.51584446927477),100,,,RESIDENTIAL,,
1174390,,8128,188 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,386500,53.51497703,-113.6463891,POINT (-113.64638914367823 53.51497703435082),100,,,RESIDENTIAL,,
1077510,,11821,MERIDIAN STREET NE,N,2160,CLOVER BAR AREA,Dene Ward,233500,53.57111825,-113.341304,POINT (-113.34130404549843 53.57111824980191),100,,,COMMERCIAL,,
1285840,502,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,104500,53.5421619,-113.5301833,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1356757,,15727,100A AVENUE NW,N,4180,GLENWOOD,Nakota Isga Ward,852500,53.53998317,-113.5932103,POINT (-113.59321030676834 53.53998317064192),100,,,COMMERCIAL,,
1252600,,12608,161 AVENUE NW,N,3180,DUNLUCE,Anirniq Ward,263000,53.62397667,-113.538454,POINT (-113.53845399667131 53.6239766688308),100,,,RESIDENTIAL,,
1235720,5,17409,95 STREET NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,147000,53.63696952,-113.4870076,POINT (-113.48700761232222 53.63696952074368),100,,,RESIDENTIAL,,
1033919,,920,RICE ROAD NW,Y,5350,RHATIGAN RIDGE,pihêsiwin Ward,640500,53.47787713,-113.5878657,POINT (-113.5878657008535 53.47787712574221),100,,,RESIDENTIAL,,
1024736,,6536,184 STREET NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,142500,53.50027618,-113.6410513,POINT (-113.6410512830344 53.50027617582434),100,,,RESIDENTIAL,,
1285378,207,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,79500,53.5421619,-113.5301833,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1103449,,24030,17 STREET NE,Y,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,460500,53.69957586,-113.338071,POINT (-113.33807096468517 53.699575858607275),99,1,,RESIDENTIAL,FARMLAND,
1189067,,12528,124 STREET NW,N,3220,HAGMANN ESTATE INDUSTRIAL,Anirniq Ward,179000,53.58169123,-113.5364584,POINT (-113.53645844983306 53.58169123025791),100,,,COMMERCIAL,,
1065770,,10032,105 STREET NW,N,1090,DOWNTOWN,O-day'min Ward,1319500,53.53970914,-113.5016097,POINT (-113.50160969338651 53.53970913884716),100,,,COMMERCIAL,,
1032408,305,8108,125 AVENUE NW,N,1130,ELMWOOD PARK,Métis Ward,52500,53.58165693,-113.4667684,POINT (-113.4667683904087 53.581656928701335),100,,,RESIDENTIAL,,
1069640,,40,BLACKBURN DRIVE WEST SW,Y,5590,BLACKBURNE,Ipiihkoohkanipiaohtsi Ward,1531500,53.43022428,-113.5138649,POINT (-113.51386485253344 53.43022428202231),100,,,RESIDENTIAL,,
1107895,,15410,75 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,556000,53.50740753,-113.5865395,POINT (-113.58653953365692 53.50740753185781),100,,,RESIDENTIAL,,
1253939,,9135,155 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,306000,53.52600572,-113.5879692,POINT (-113.58796920070233 53.526005719581235),100,,,RESIDENTIAL,,
1175991,,16455,115 STREET NW,N,3180,DUNLUCE,Anirniq Ward,172000,53.62560481,-113.5219638,POINT (-113.5219637567292 53.625604811329936),100,,,RESIDENTIAL,,
1210657,,9416,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,407000,53.53055706,-113.6016835,POINT (-113.60168347481611 53.53055705745729),100,,,RESIDENTIAL,,
1137892,,15213,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,393000,53.51356232,-113.5847679,POINT (-113.58476789024779 53.51356231515699),100,,,RESIDENTIAL,,
1311927,,3594,42 STREET NW,N,6530,MINCHAU,Sspomitapi Ward,170500,53.46633026,-113.4071555,POINT (-113.40715554075486 53.46633026354483),100,,,RESIDENTIAL,,
1105022,,18104,34 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,50500,53.64684848,-113.3997665,POINT (-113.39976649895932 53.64684848264462),100,,,FARMLAND,,
1248376,50,3111,142 AVENUE NW,N,2320,HAIRSINE,Dene Ward,118500,53.60579807,-113.3888382,POINT (-113.3888382362595 53.60579806740863),100,,,RESIDENTIAL,,
1088160,,16007,78 AVENUE NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,572500,53.50976666,-113.5992326,POINT (-113.59923264112854 53.5097666565417),100,,,RESIDENTIAL,,
1157627,,8002,161 STREET NW,N,4140,ELMWOOD,sipiwiyiniwak Ward,312000,53.51392186,-113.6000897,POINT (-113.60008969575252 53.513921859802245),100,,,RESIDENTIAL,,
1235944,27,17409,95 STREET NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,139000,53.63696952,-113.4870076,POINT (-113.48700761232222 53.63696952074368),100,,,RESIDENTIAL,,
1100049,,16520,6 STREET NW,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Dene Ward,587000,53.62634345,-113.3521609,POINT (-113.35216089461301 53.62634344947074),100,,,RESIDENTIAL,,
1081579,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1027853,22,3812,20 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,152500,53.4517632,-113.4007963,POINT (-113.40079628987434 53.451763204171534),100,,,RESIDENTIAL,,
1084995,507,12121,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,114000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1042316,,,,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,5500,53.48391462,-113.5770313,POINT (-113.57703133208653 53.48391462034924),100,,,RESIDENTIAL,,
1182880,405,10330,116 STREET NW,N,1150,OLIVER,O-day'min Ward,106500,53.54533669,-113.521826,POINT (-113.52182596053272 53.54533669113939),100,,,RESIDENTIAL,,
1202928,,9218,157 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,355000,53.52839831,-113.5922723,POINT (-113.59227230346345 53.52839831292792),100,,,RESIDENTIAL,,
1110212,,3211,199 STREET NW,Y,4464,THE UPLANDS,sipiwiyiniwak Ward,4888500,53.4642555,-113.661085,POINT (-113.66108503217475 53.46425550178073),73,27,,RESIDENTIAL,RESIDENTIAL,
1207513,,16021,94A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,346500,53.53048297,-113.5991072,POINT (-113.59910716311703 53.53048296716891),100,,,RESIDENTIAL,,
1190735,,9416,176 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,335500,53.63875191,-113.4872767,POINT (-113.4872767174052 53.638751914873254),100,,,RESIDENTIAL,,
1101575,,1021,195 AVENUE NE,Y,2671,MARQUIS,Dene Ward,659500,53.65716136,-113.329892,POINT (-113.32989204023868 53.65716136490274),100,,,RESIDENTIAL,,
1157411,,8013,161 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,333000,53.51461942,-113.5992675,POINT (-113.59926750058665 53.51461941546602),100,,,RESIDENTIAL,,
1225622,,10816,20A AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,303500,53.45191062,-113.5082559,POINT (-113.50825588782483 53.45191062371853),100,,,RESIDENTIAL,,
1033166,,10044,108 STREET NW,N,1090,DOWNTOWN,O-day'min Ward,51762500,53.53991791,-113.5071214,POINT (-113.50712141759858 53.539917909891216),100,,,COMMERCIAL,,
1071570,,108,WINDERMERE CRESCENT NW,Y,5570,WINDERMERE,pihêsiwin Ward,1162500,53.4500508,-113.6166187,POINT (-113.6166187212407 53.45005080218514),100,,,RESIDENTIAL,,
1198886,,5719,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,347500,53.49369948,-113.6479746,POINT (-113.64797461852739 53.49369948014497),100,,,RESIDENTIAL,,
1058619,,383,KIRKPATRICK CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,325500,53.47983258,-113.4009288,POINT (-113.40092875570977 53.47983257700775),100,,,RESIDENTIAL,,
1328624,301,1415,LAKEWOOD ROAD WEST NW,N,6750,TIPASKAN,Karhiio Ward,83500,53.45961503,-113.4604768,POINT (-113.46047676059418 53.459615025790406),100,,,RESIDENTIAL,,
1314947,805,10011,123 STREET NW,N,1150,OLIVER,O-day'min Ward,192000,53.54094874,-113.533619,POINT (-113.53361896801161 53.54094873521212),100,,,RESIDENTIAL,,
1159532,32,14511,52 STREET NW,N,2130,CASSELMAN,Dene Ward,172000,53.60752846,-113.4188,POINT (-113.4187999843079 53.60752846113511),100,,,RESIDENTIAL,,
1255678,,71,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,138000,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1200831,,5417,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,311000,53.49149328,-113.64707,POINT (-113.64707003208045 53.49149328038693),100,,,RESIDENTIAL,,
1073147,,1811,66 AVENUE NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,4835000,53.50211949,-113.3726866,POINT (-113.37268656769251 53.502119486082805),100,,,COMMERCIAL,,
1115781,,19003,100 AVENUE NW,N,4011,ANTHONY HENDAY,Nakota Isga Ward,12500,53.53520049,-113.6523418,POINT (-113.65234183049496 53.5352004879289),100,,,RESIDENTIAL,,
1106723,,16089,132 AVENUE NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,509500,53.591158,-113.5993415,POINT (-113.59934146352698 53.59115799505872),100,,,COMMERCIAL,,
1128503,,8221,152 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,590500,53.51615434,-113.582053,POINT (-113.5820530419911 53.516154338572065),100,,,RESIDENTIAL,,
